target,text
1,2nd attempt contract u week top prize either cash prize call 09066361921
0,excel ill see riley plan
0,ard 530 lor ok messag ì lor
0,2 babe feel let 4get itboth tri cheer upnot fit soo muchxxlov u locaxx
1,u win music gift voucher everi week start txt word draw 87066 tsc wwwidewcom skillgam 1winaweek age16 150ppermesssubscript
0,wat dear sleep ah
0,ard 6 like dat lor
1,clair havin borin time alon u wan na cum 2nite chat 09099725823 hope 2 c u luv clair xx
0,that cool gentleman treat digniti respect
0,dint come us
0,short cute good person
1,money r lucki winner 2 claim prize text money 2 88600 give away ppt150x3normal text rate box403 w1t1ji
0,love know feel make belli warm wish love shall meet dream ahmad ador kiss
0,hey ive book pilat yoga lesson alreadi haha
0,hi roger cl
0,dont think dont need go late school night especi one class one miss last wednesday probabl fail test friday
0,said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid caken wife
0,ask call ok
0,never blame day ur life good day give u happi bad day give u experi essenti life god bless good morn
0,sorri im free
0,realli how master
0,still west coast haiz ìïll take forev come back
0,went attend anoth two round todaybut still didt reach home
1,83039 uk break accommodationvouch term condit appli 2 claim mustprovid claim number 15541
0,evo download flash jealou
0,u receiv msg
0,k must book huh go yoga basic sunday
0,becoz ltgt jan whn al post ofic holiday cn go fr post oficegot duffer
0,ill pick 515pm go taunton still want come
0,ok go chang also
1,call 09095350301 send girl erot ecstaci 60pmin stop text call 08712460324 nat rate
0,go sleep tire travel
0,still work go onit small hous
0,revers cheat mathemat
0,oh well c u later
0,lol pleas actual send pic right wan na see pose comb hair dryer someth
1,win year suppli cd 4 store ur choic worth enter weekli draw txt music 87066 tsc wwwldewcomsubs161win150ppmx3
0,playng 9 door game gt race phone lol
0,movi laptop
0,time month mid time
0,mani depend
0,ok msg u b4 leav hous
0,finish liao u
0,glad went well come 11 well plenti time clair goe work
0,hello how saturday go text see youd decid anyth tomo im tri invit anyth
0,wat would u like 4 ur birthday
0,laptop take
0,still game
1,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705
0,uncl boy need movi oh guid plu know torrent particularli legal system slow gr8 day plu start co dont meet onlin honey moon
0,officewhat mattermsg nowi call break
1,orang bring rington time chart hero free hit week go rington pic wap stop receiv tip repli stop
0,wat time r ì go xin hostel
0,dad say hurri hell
0,lol ok ill snatch purs
0,height oh shit situat guy throw luv letter gal fall brother head who gay
0,hello yeah ive got bath need hair ill come im done yeah
0,even cant close eye vava play umma
0,hi princess thank pic pretti
0,get worri derek taylor alreadi assum worst
0,sir hope day go smoothli realli hope wont bother bill cant settl month extra cash know challeng time also let know
0,chang fb jaykwon thuglyf falconerf
0,gettin bit arti collag mo well tryin 2 ne way got roast min love shall enjoy
0,sent scream moan bed princess
0,hey ive book 2 lesson sun liao
1,freemsg award free mini digit camera repli snap collect prize quizclub opt stop 80122300pwk sprwm ph08704050406
0,per request mell mell oru minnaminungint nurungu vettam set callertun caller press 9 copi friend callertun
0,that signific dont worri
0,jason say cool pick place like hour
1,mobi pub quizwin high street prize u know new duchess cornwal txt first name 82277unsub stop 008704050406 sp
0,got video tape pple type messag lor u free wan 2 help hee co noe u wan 2 watch infern affair ask u along ask shuhui oso
0,msg rajini come
0,know call
1,valentin day special win quiz take partner trip lifetim send go 83600 150pmsg rcvd custcare08718720201
0,hi pleas get ltgt dollar loan ill pay back mid februari pl
0,hi jess dont know work call u im home eve xxx
0,wil ltgt minut got space
0,think could stop like hour roommat look stock trip
0,got home babe still awak
0,tell bad charact u dnt lik ill tri chang ltgt add tat 2 new year resolut wait ur replyb frankgood morn
0,want tel u one thing u mistak k messag sent
0,valentin huh proof fb page ugh im glad realli didnt watch rupaul show tool
0,dont put phone silent mode ok
0,dear free messag without recharg hi hi hi
0,greatest test courag earth bear defeat without lose heartgn tc
0,well done blimey exercis yeah kinda rememb wot hmm
1,remind download content alreadi paid goto httpdoit mymobi tv collect content
0,oop shower u call hey park garag collaps univers hospit see im crazi stuff like happen
0,hmmm thought said 2 hour slave 3 late punish
0,text get dont call phone problem
0,gr8 handl victoria island traffic plu when album due
0,b late love mum
0,got shitload diamond though
0,thanx 4 puttin da fone
0,lmao fun
0,slow use biola fne
0,haha first person gon na ask
0,dude go sup
0,valentin game send di msg ur friend 5 answer r someon realli love u que colour suit best
0,pleas da call mistak side sorri da pl da goto doctor
0,ok lor anyway thk cant get ticket co like quit late alreadi u wan 2 go look 4 ur fren darren wif
0,thank princess sexi
0,todaysundaysunday holidayso work
0,reach 9 tell dont know
0,busi juz dun wan 2 go earli hee
0,actual decid hungri havent left yet v
0,k 2marrow come class
0,use soc use home ìï dunno 2 type word ar
0,togeth thinkin
0,hey babe u doin wot u 2 2nite love anni x
0,went project centr
1,22 day kick euro2004 u kept date latest news result daili remov send get txt stop 83222
0,yar lor wait 4 mum 2 finish sch lunch lor whole morn stay home clean room room quit clean hee
0,oooh got plenti
0,haha sound crazi dunno tahan anot
0,interest like
0,network technic support associ
0,took hooch walk toaday fell splat graze knee everyth stay home see tomorrow
0,avail im like right around hillsborough amp ltgt th
1,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate tc appli 08452810073 detail 18
0,see finish load loan pay
0,rat hey u ever vote next theme
1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight wwwgetzedcouk pobox36504w45wq 150p
0,sound good finger make difficult type
0,ìï got wat buy tell us ì need come
0,ive got tea sure flavour
0,r home come within 5 min
1,brand new mobil music servic live free music player arriv shortli instal phone brows content top artist
0,better still catch let ask sell ltgt
1,xma iscom ur award either cd gift voucher free entri 2 r weekli draw txt music 87066 tnc wwwldewcom1win150ppmx3age16subscript
1,reciev tone within next 24hr term condit pleas see channel u teletext pg 750
0,u still go mall
0,eat old airport road 630 oredi got lot pple
0,go home first lar ì wait 4 lor put stuff first
0,wat r u
1,want latest video handset 750 anytim network min half price line rental repli call 08000930705 deliveri tomorrow
0,open door
0,today iz yellow rose day u love frndship give 1 misscal amp send ur frndz amp see mani miss call u get u get 6miss u marri ur lover
1,privat 2003 account statement 07753741225 show 800 unredeem point call 08715203677 identifi code 42478 expir 241004
0,saturday sunday holiday difficult
0,ye princess want pleas everi night wish command
0,dunno lei neva say
0,mean u could keep ur word
0,ceri u rebel sweet dreamz littl buddi c ya 2moro need bloke
0,im home ard wat time u reach
1,urgent 4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
0,peopl see msg think iam addict msging wrong bcoz dont know iam addict sweet friend bslvyl
0,drama plsi enough famili struggl hot sun strang placeno reason ego go invit actual necess gowait seriou reppurcuss
0,beauti truth graviti read care heart feel light someon feel heavi someon leav goodmorn
0,hey late ah meet 945
0,da run activ full version da
0,see miss call dear brother gr8 day
0,hello boytoy geeee miss alreadi woke wish bed cuddl love
0,u hav frnd name ashwini ur colleg
0,da happi sit togeth na
0,fyi im usf swing room whenev
0,hen night go swing
0,oh ok wat ur email
0,hi im sorri miss call pl call back
0,stand
0,sweet may may go 4u meet carlo gaug patti interest
0,yup shd haf ard 10 page add figur ìï got mani page
0,thank gener date brotha
1,ur cashbal current 500 pound maxim ur cashin send go 86688 150pmeg cc 08718720201 hgsuite3422land roww1j6hl
0,aight tomorrow around ltgt
1,hi ya babe x u 4goten bout scammer get smartthough regular vodafon respond get prem rate msgsubscript no use also bewar
0,meant apolog text get drug ltgt night
0,he appar bff carli quick
1,got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack lucozadecoukwrc itcould u
1,great new offer doubl min doubl txt best orang tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt tc
0,good morn boytoy how yummi lip where sexi bun think crave need
1,congratul ur award either cd gift voucher free entri 2 weekli draw txt music 87066 tnc wwwldewcom 1 win150ppmx3age16
0,r mani modelsoni ericson also der ltgt luk good bt forgot modl
0,k ill sure get noon see what
0,tap spile seven pub ga st broad st canal ok
0,uncl atlanta wish guy great semest
0,wat make u thk ill fall actual thk im quit prone 2 fall lucki dad home ask come n fetch alreadi
0,talk atleast day otherwis miss best friend world shakespear shesil ltgt
0,draw vai dont think
0,hi spoke maneesha v wed like know satisfi experi repli toll free ye
1,mobil club choos top qualiti item mobil 7cfca1a
0,po de need job aha
1,pleas call 08712402779 immedi urgent messag wait
1,ur cashbal current 500 pound maxim ur cashin send cash 86688 150pmsg cc 08718720201 po box 11414 tcrw1
0,luv u soo much u donåõt understand special u r 2 ring u 2morrow luv u xxx
0,want grasp pretti booti
0,ok anyway need chang said
0,u call alter 11 ok
0,hi theyr keen go kind feel shouldnt go tomo dont mind
0,ambrithmaduraimet u arun dha marrgeremembr
0,hey what charl sorri late repli
0,thank u
0,sure ill see come bit
0,that cool cum
0,im love im excit day spend make happi
0,babe lost tri reboot
0,cough noth
0,u attend ur drive lesson mani time wk n day
1,hi babe jordan r u im home abroad lone text back u wan na chat xxsp visionsmscom text stop stopcost 150p 08712400603
0,famili happi
1,shop till u drop either 10k 5k cash travel voucher call 09064011000 ntt po box cr01327bt fixedlin cost 150ppm mobil vari
0,pain person thought alway tri keep everybodi happi time nobodi recognis alon
0,mm ye dear look hug p
0,sorri took long omw
0,thought could go dinner ill treat seem ok
0,talk g x
0,ye fine
0,bruce b down amp fletcher
1,urgent tri contact u today draw show prize guarante call 09058094507 land line claim 3030 valid 12hr
0,oh shut omg yesterday dream 2 kid boy piss kid boy even told mark dream chang diaper caus im get owe face
0,yup havent want go yoga call book
0,aiyah wait lor u entertain hee
0,ok
0,lol real told dad cancer
0,well imma definit need restock thanksgiv ill let know im
0,sbut luck2 catch put
0,thought id get watch co that kind thing u get4an18th love much
0,ì login dat time dad fetch ì home
0,hospit da return home even
0,ok im come home
1,mobi pub quizwin high street prize u know new duchess cornwal txt first name 82277unsub stop 008704050406 sp arrow
0,okok okthenwhat ur today plan
0,im done
0,neither sterm voic im studi fine sure thing resolv tho anyway fab hol
0,pl dont restrict eat anythin like next two day
0,1 go write msg 2 put dictionari mode 3cover screen hand 4press ltgt 5gentli remov ur hand interest
0,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleepsweet dream
0,way school pl send ashley number
0,know need get hotel got invit apologis cali sweet come english bloke weddin
0,say thanks2
0,think still car
0,usualiam fine happi amp well
0,miss vday parachut doubl coin u must know well
0,yo watch movi netflix
0,kalli readi bat 2nd inning
0,ltgt that guess that easi enough
0,think ask gym excus lazi peopl jog
0,sleep nt feel well
0,yup thk e shop close lor
0,tell someth that okay
0,cutest girl world
0,either way work ltgt year old hope doesnt bother
0,sad stori man last week bday wife didnt wish parent forgot n kid went work even colleagu wish
1,guarante cash prize claim yr prize call custom servic repres 08714712412 10am7pm cost 10p
0,hey chief give bell get need talk royal visit 1st june
1,want 750 anytim network min 150 text new video phone five pound per week call 08002888812 repli deliveri tomorrow
